Item_Identifier,Outlet_Identifier,Predicted_Weekly_Demand,EOQ,Safety_Stock,Reorder_Point,Inventory_Status
DR,OUT017,1395.5991,2199.56,1218.5,2610.31,Low Stock Required
FD,OUT049,728.2342,1588.88,635.83,1362.08,Low Stock Required
NC,OUT035,4039.128,3741.97,3526.57,7554.65,High Stock Required
FD,OUT017,3063.5767,3258.9,2674.82,5729.97,High Stock Required
FD,OUT013,4048.6628,3746.38,3534.87,7572.47,High Stock Required
FD,OUT017,1638.3053,2383.16,1430.4,3064.2,Medium Stock Required
FD,OUT045,2836.1868,3135.62,2476.28,5304.7,Medium Stock Required
FD,OUT017,3055.6636,3254.68,2667.88,5715.19,High Stock Required
FD,OUT017,1014.0465,1874.93,885.36,1896.65,Low Stock Required
NC,OUT013,640.9281,1490.6,559.61,1198.78,Low Stock Required
NC,OUT046,2668.4976,3041.51,2329.86,4991.05,Medium Stock Required
DR,OUT049,801.7382,1667.14,700.01,1499.55,Low Stock Required
FD,OUT046,3995.3396,3721.63,3488.33,7472.73,High Stock Required
FD,OUT018,1530.3135,2303.28,1336.1,2862.24,Medium Stock Required
FD,OUT045,1560.577,2325.94,1362.56,2918.87,Medium Stock Required
FD,OUT017,1450.9675,2242.77,1266.82,2713.79,Low Stock Required
FD,OUT035,729.87726,1590.67,637.27,1365.13,Low Stock Required
FD,OUT018,1848.1575,2531.19,1613.62,3456.72,Medium Stock Required
NC,OUT013,3638.9138,3551.75,3177.12,6806.06,High Stock Required
FD,OUT027,3696.8784,3579.92,3227.76,6914.52,High Stock Required
FD,OUT019,536.09625,1363.26,468.07,1002.73,Low Stock Required
DR,OUT018,1367.446,2177.26,1193.92,2557.59,Low Stock Required
NC,OUT045,2907.3213,3174.7,2538.36,5437.69,Medium Stock Required
DR,OUT013,4060.517,3751.86,3545.21,7594.57,High Stock Required
NC,OUT049,3088.3962,3272.07,2696.48,5776.41,High Stock Required
NC,OUT045,4017.9143,3732.13,3508.02,7514.96,High Stock Required
FD,OUT019,249.0163,929.12,217.4,465.76,Low Stock Required
NC,OUT018,1762.6322,2471.93,1538.97,3296.74,Medium Stock Required
NC,OUT045,862.84717,1729.51,753.35,1613.86,Low Stock Required
NC,OUT018,3464.401,3465.53,3024.76,6479.68,High Stock Required
NC,OUT046,4004.2527,3725.78,3496.1,7489.39,High Stock Required
FD,OUT010,160.28296,745.42,139.96,299.77,Low Stock Required
DR,OUT013,2598.9075,3001.59,2269.09,4860.91,Medium Stock Required
DR,OUT045,2970.2942,3208.9,2593.36,5555.55,Medium Stock Required
FD,OUT010,185.5589,802.04,162.0,347.08,Low Stock Required
FD,OUT010,158.78622,741.93,138.65,296.99,Low Stock Required
FD,OUT018,812.8157,1678.62,709.65,1520.25,Low Stock Required
DR,OUT027,1733.0519,2451.1,1513.12,3241.42,Medium Stock Required
FD,OUT027,3989.3086,3718.82,3483.05,7461.43,High Stock Required
FD,OUT017,2903.0159,3172.35,2534.6,5429.66,Medium Stock Required
FD,OUT027,3108.6816,3282.8,2714.2,5814.36,High Stock Required
FD,OUT010,218.59274,870.51,190.86,408.84,Low Stock Required
FD,OUT045,4025.454,3735.63,3514.61,7529.04,High Stock Required
NC,OUT046,654.57043,1506.38,571.49,1224.24,Low Stock Required
FD,OUT013,728.8136,1589.51,636.31,1363.12,Low Stock Required
FD,OUT046,2078.602,2684.37,1814.82,3887.73,Medium Stock Required
FD,OUT013,672.19806,1526.53,586.9,1257.29,Low Stock Required
FD,OUT045,2533.1611,2963.38,2211.69,4737.92,Medium Stock Required
NC,OUT045,2669.4824,3042.07,2330.73,4992.9,Medium Stock Required
NC,OUT027,2990.3704,3219.72,2610.87,5593.08,Medium Stock Required
FD,OUT035,2004.5411,2636.11,1750.17,3749.23,Medium Stock Required
FD,OUT049,4067.9888,3755.31,3551.76,7608.61,High Stock Required
FD,OUT017,975.0103,1838.49,851.27,1823.64,Low Stock Required
FD,OUT017,3760.6733,3610.68,3283.42,7033.81,High Stock Required
DR,OUT013,2010.7026,2640.16,1755.54,3760.76,Medium Stock Required
FD,OUT017,3741.9546,3601.68,3267.09,6998.79,High Stock Required
FD,OUT035,4013.3108,3729.99,3504.0,7506.32,High Stock Required
FD,OUT013,2661.275,3037.39,2323.58,4977.56,Medium Stock Required
DR,OUT049,2076.3245,2682.9,1812.81,3883.48,Medium Stock Required
FD,OUT049,2535.5242,2964.76,2213.74,4742.35,Medium Stock Required
FD,OUT017,3496.4553,3481.53,3052.74,6539.65,High Stock Required
NC,OUT027,4933.2925,4135.47,4307.25,9227.06,High Stock Required
FD,OUT027,4951.714,4143.18,4323.32,9261.47,High Stock Required
FD,OUT017,1638.3053,2383.16,1430.4,3064.2,Medium Stock Required
NC,OUT035,1644.1356,2387.4,1435.5,3075.11,Medium Stock Required
FD,OUT027,5006.275,4165.94,4370.99,9363.53,High Stock Required
FD,OUT018,2750.166,3087.7,2401.15,5143.75,Medium Stock Required
NC,OUT013,833.52106,1699.86,727.73,1558.98,Low Stock Required
FD,OUT035,3129.4287,3293.73,2732.32,5853.2,High Stock Required
DR,OUT019,536.73816,1364.07,468.64,1003.93,Low Stock Required
NC,OUT046,2901.5588,3171.55,2533.34,5426.93,Medium Stock Required
FD,OUT035,2553.774,2975.41,2229.67,4776.48,Medium Stock Required
DR,OUT027,3920.7568,3686.73,3423.2,7333.19,High Stock Required
NC,OUT013,2088.085,2690.48,1823.12,3905.48,Medium Stock Required
FD,OUT049,2000.9031,2633.72,1746.98,3742.4,Medium Stock Required
FD,OUT010,404.04315,1183.5,352.78,755.7,Low Stock Required
NC,OUT045,3109.0505,3282.99,2714.5,5815.01,High Stock Required
NC,OUT045,3082.435,3268.91,2691.28,5765.26,High Stock Required
FD,OUT046,3866.5876,3661.17,3375.92,7231.94,High Stock Required
FD,OUT010,159.98738,744.73,139.7,299.23,Low Stock Required
FD,OUT010,331.9435,1072.72,289.82,620.85,Low Stock Required
FD,OUT049,1448.3849,2240.77,1264.6,2709.05,Low Stock Required
FD,OUT018,2349.3193,2853.82,2051.17,4394.07,Medium Stock Required
NC,OUT010,276.50778,979.06,241.41,517.14,Low Stock Required
FD,OUT017,2061.4421,2673.26,1799.85,3855.61,Medium Stock Required
FD,OUT013,2531.9583,2962.68,2210.64,4735.68,Medium Stock Required
FD,OUT018,630.9031,1478.9,550.84,1180.0,Low Stock Required
DR,OUT013,2088.085,2690.48,1823.12,3905.48,Medium Stock Required
FD,OUT035,1644.1356,2387.4,1435.5,3075.11,Medium Stock Required
FD,OUT035,3588.081,3526.85,3132.76,6711.02,High Stock Required
FD,OUT045,1011.4835,1872.56,883.14,1891.84,Low Stock Required
FD,OUT013,1643.577,2386.99,1435.02,3074.07,Medium Stock Required
FD,OUT013,2552.1245,2974.45,2228.23,4773.36,Medium Stock Required
FD,OUT049,847.6157,1714.18,740.04,1585.36,Low Stock Required
DR,OUT017,2524.0994,2958.08,2203.79,4720.99,Medium Stock Required
FD,OUT018,3102.89,3279.74,2709.14,5803.56,High Stock Required
FD,OUT049,3084.1873,3269.84,2692.81,5768.54,High Stock Required
FD,OUT027,2513.7998,2952.03,2194.79,4701.7,Medium Stock Required
FD,OUT017,3797.3267,3628.23,3315.46,7102.39,High Stock Required
FD,OUT010,196.85481,826.09,171.87,368.22,Low Stock Required
FD,OUT017,3063.5767,3258.9,2674.82,5729.97,High Stock Required
FD,OUT018,1367.446,2177.26,1193.92,2557.59,Low Stock Required
NC,OUT013,2070.048,2678.84,1807.36,3871.73,Medium Stock Required
FD,OUT017,833.52106,1699.86,727.73,1558.98,Low Stock Required
DR,OUT049,2672.594,3043.85,2333.44,4998.69,Medium Stock Required
FD,OUT045,1560.577,2325.94,1362.56,2918.87,Medium Stock Required
FD,OUT035,1664.6322,2402.23,1453.4,3113.45,Medium Stock Required
DR,OUT018,1528.9636,2302.26,1334.92,2859.66,Medium Stock Required
FD,OUT027,3799.3286,3629.19,3317.2,7106.09,High Stock Required
NC,OUT027,5899.04,4522.17,5150.45,11033.32,High Stock Required
FD,OUT018,1186.491,2028.09,1035.93,2219.14,Low Stock Required
FD,OUT013,2569.7764,2984.72,2243.69,4806.46,Medium Stock Required
NC,OUT019,68.90956,488.76,60.16,128.9,Low Stock Required
FD,OUT018,3077.2017,3266.13,2686.7,5755.5,High Stock Required
FD,OUT046,692.6677,1549.6,604.75,1295.51,Low Stock Required
FD,OUT017,1638.3053,2383.16,1430.4,3064.2,Medium Stock Required
FD,OUT019,272.87662,972.61,238.27,510.43,Low Stock Required
DR,OUT045,2533.1611,2963.38,2211.69,4737.92,Medium Stock Required
DR,OUT013,640.9281,1490.6,559.61,1198.78,Low Stock Required
NC,OUT019,167.21364,761.36,145.98,312.72,Low Stock Required
FD,OUT027,1627.8887,2375.57,1421.32,3044.76,Medium Stock Required
FD,OUT013,792.9475,1657.98,692.32,1483.11,Low Stock Required
FD,OUT013,1444.3237,2237.63,1261.02,2701.41,Low Stock Required
FD,OUT013,1072.1779,1927.92,936.14,2005.39,Low Stock Required
FD,OUT019,529.9213,1355.38,462.65,991.15,Low Stock Required
FD,OUT013,662.54425,1515.53,578.47,1239.2,Low Stock Required
FD,OUT046,700.6699,1558.52,611.74,1310.48,Low Stock Required
FD,OUT046,3076.6726,3265.85,2686.22,5754.46,High Stock Required
NC,OUT027,4999.1196,4162.97,4364.7,9350.1,High Stock Required
FD,OUT027,5152.5146,4226.35,4498.64,9637.06,High Stock Required
DR,OUT027,1035.3071,1894.48,903.92,1936.42,Low Stock Required
FD,OUT017,1444.3237,2237.63,1261.02,2701.41,Low Stock Required
FD,OUT017,2524.0994,2958.08,2203.79,4720.99,Medium Stock Required
FD,OUT045,2076.3245,2682.9,1812.81,3883.48,Medium Stock Required
NC,OUT027,4849.041,4100.0,4233.7,9069.44,High Stock Required
DR,OUT019,534.6927,1361.47,466.85,1000.11,Low Stock Required
FD,OUT035,1650.8468,2392.27,1441.35,3087.68,Medium Stock Required
NC,OUT019,77.24846,517.49,67.45,144.52,Low Stock Required
NC,OUT018,2354.9878,2857.26,2056.15,4404.72,Medium Stock Required
FD,OUT019,322.48114,1057.32,281.57,603.15,Low Stock Required
DR,OUT027,4992.804,4160.34,4359.2,9338.3,High Stock Required
FD,OUT046,1441.7411,2235.63,1258.79,2696.59,Low Stock Required
FD,OUT018,2343.6628,2850.39,2046.24,4383.47,Medium Stock Required
FD,OUT027,1003.499,1865.15,876.15,1876.87,Low Stock Required
NC,OUT046,2663.72,3038.79,2325.67,4982.1,Medium Stock Required
DR,OUT049,2916.4548,3179.68,2546.35,5454.78,Medium Stock Required
NC,OUT017,2061.4421,2673.26,1799.85,3855.61,Medium Stock Required
NC,OUT035,2004.5411,2636.11,1750.17,3749.23,Medium Stock Required
FD,OUT019,278.30225,982.23,242.98,520.53,Low Stock Required
FD,OUT013,3076.545,3265.79,2686.13,5754.23,High Stock Required
FD,OUT027,3696.8784,3579.92,3227.76,6914.52,High Stock Required
FD,OUT046,2901.5588,3171.55,2533.34,5426.93,Medium Stock Required
FD,OUT018,3438.7349,3452.67,3002.37,6431.67,High Stock Required
FD,OUT035,2079.9624,2685.24,1816.0,3890.24,Medium Stock Required
FD,OUT046,2078.602,2684.37,1814.82,3887.73,Medium Stock Required
FD,OUT046,4030.0698,3737.77,3518.63,7537.68,High Stock Required
FD,OUT027,1716.6394,2439.47,1498.8,3210.72,Medium Stock Required
FD,OUT018,2850.6448,3143.6,2488.9,5331.74,Medium Stock Required
FD,OUT017,2061.4421,2673.26,1799.85,3855.61,Medium Stock Required
DR,OUT013,658.20135,1510.55,574.67,1231.06,Low Stock Required
FD,OUT049,3912.3367,3682.77,3415.86,7317.45,High Stock Required
DR,OUT019,261.62158,952.34,228.4,489.29,Low Stock Required
FD,OUT010,577.7511,1415.23,504.43,1080.6,Low Stock Required
FD,OUT019,260.9948,951.2,227.88,488.14,Low Stock Required
FD,OUT018,934.13116,1799.53,815.6,1747.16,Low Stock Required
FD,OUT027,2348.303,2853.21,2050.3,4392.15,Medium Stock Required
FD,OUT027,4131.077,3784.32,3606.85,7726.63,High Stock Required
NC,OUT017,855.6886,1722.32,747.11,1600.48,Low Stock Required
DR,OUT049,3084.1873,3269.84,2692.81,5768.54,High Stock Required
FD,OUT013,634.6593,1483.29,554.11,1187.05,Low Stock Required
FD,OUT027,2990.3704,3219.72,2610.87,5593.08,Medium Stock Required
FD,OUT035,736.06866,1597.41,642.64,1376.66,Low Stock Required
FD,OUT035,3088.149,3271.94,2696.26,5775.98,High Stock Required
NC,OUT027,4849.041,4100.0,4233.7,9069.44,High Stock Required
FD,OUT017,721.8246,1581.87,630.2,1350.08,Low Stock Required
FD,OUT017,3741.9546,3601.68,3267.09,6998.79,High Stock Required
FD,OUT045,1053.8763,1911.4,920.16,1971.14,Low Stock Required
FD,OUT019,257.6541,945.09,224.95,481.92,Low Stock Required
NC,OUT027,2519.0376,2955.11,2199.38,4711.54,Medium Stock Required
FD,OUT045,3733.8164,3597.76,3259.97,6983.55,High Stock Required
FD,OUT045,3090.3481,3273.1,2698.18,5780.07,High Stock Required
FD,OUT013,2085.8782,2689.06,1821.2,3901.39,Medium Stock Required
NC,OUT045,2076.3245,2682.9,1812.81,3883.48,Medium Stock Required
NC,OUT045,3756.5833,3608.71,3279.88,7026.14,High Stock Required
FD,OUT027,3799.3286,3629.19,3317.2,7106.09,High Stock Required
FD,OUT049,2542.8777,2969.06,2220.2,4756.09,Medium Stock Required
FD,OUT027,2284.964,2814.46,1994.98,4273.69,Medium Stock Required
FD,OUT018,2854.2578,3145.59,2492.04,5338.45,Medium Stock Required
FD,OUT017,2903.0159,3172.35,2534.6,5429.66,Medium Stock Required
FD,OUT046,1035.7001,1894.84,904.27,1937.12,Low Stock Required
DR,OUT035,3763.675,3612.12,3286.08,7039.41,High Stock Required
FD,OUT035,1444.3237,2237.63,1261.02,2701.41,Low Stock Required
FD,OUT018,2970.6233,3209.07,2593.62,5556.09,Medium Stock Required
FD,OUT027,5891.2646,4519.19,5143.64,11018.74,High Stock Required
FD,OUT046,3076.6726,3265.85,2686.22,5754.46,High Stock Required
FD,OUT049,656.2777,1508.34,573.01,1227.51,Low Stock Required
NC,OUT013,4086.1992,3763.71,3567.65,7642.63,High Stock Required
FD,OUT017,847.7397,1714.3,740.17,1585.56,Low Stock Required
FD,OUT027,3752.0598,3606.54,3275.91,7017.69,High Stock Required
FD,OUT049,1394.0952,2198.38,1217.19,2607.46,Low Stock Required
FD,OUT013,3898.1116,3676.06,3403.42,7290.87,High Stock Required
NC,OUT010,599.30695,1441.39,523.25,1120.91,Low Stock Required
FD,OUT013,2915.3003,3179.05,2545.34,5452.65,Medium Stock Required
FD,OUT046,730.61676,1591.48,637.89,1366.52,Low Stock Required
DR,OUT019,175.09161,779.09,152.88,327.46,Low Stock Required
FD,OUT013,4086.1992,3763.71,3567.65,7642.63,High Stock Required
NC,OUT017,1450.9675,2242.77,1266.82,2713.79,Low Stock Required
NC,OUT013,640.9281,1490.6,559.61,1198.78,Low Stock Required
FD,OUT027,5152.5146,4226.35,4498.64,9637.06,High Stock Required
NC,OUT049,2814.3013,3123.5,2457.16,5263.74,Medium Stock Required
FD,OUT045,2076.3245,2682.9,1812.81,3883.48,Medium Stock Required
FD,OUT019,529.9213,1355.38,462.65,991.15,Low Stock Required
FD,OUT027,5900.161,4522.6,5151.41,11035.4,High Stock Required
FD,OUT018,2340.8635,2848.68,2043.79,4378.22,Medium Stock Required
NC,OUT035,4053.0215,3748.4,3538.67,7580.61,High Stock Required
NC,OUT019,257.6541,945.09,224.95,481.92,Low Stock Required
FD,OUT013,3098.6147,3277.48,2705.38,5795.53,High Stock Required
FD,OUT046,885.8641,1752.43,773.43,1656.9,Low Stock Required
FD,OUT049,3092.1003,3274.03,2699.71,5783.35,High Stock Required
NC,OUT018,656.2201,1508.28,572.93,1227.36,Low Stock Required
FD,OUT027,5881.924,4515.6,5135.47,11001.26,High Stock Required
NC,OUT017,3055.6636,3254.68,2667.88,5715.19,High Stock Required
NC,OUT017,3737.2964,3599.44,3263.03,6990.11,High Stock Required
FD,OUT046,1441.7411,2235.63,1258.79,2696.59,Low Stock Required
FD,OUT046,4030.0698,3737.77,3518.63,7537.68,High Stock Required
FD,OUT027,1264.2471,2093.5,1103.81,2364.58,Low Stock Required
DR,OUT013,833.52106,1699.86,727.73,1558.98,Low Stock Required
DR,OUT018,2540.66,2967.76,2218.24,4751.96,Medium Stock Required
FD,OUT035,2079.9624,2685.24,1816.0,3890.24,Medium Stock Required
FD,OUT049,1996.5482,2630.85,1743.18,3734.26,Medium Stock Required
FD,OUT049,3609.9092,3537.56,3151.8,6751.83,High Stock Required
FD,OUT035,3651.8098,3558.03,3188.38,6830.2,High Stock Required
FD,OUT017,2054.3928,2668.69,1793.69,3842.45,Medium Stock Required
FD,OUT017,1444.3237,2237.63,1261.02,2701.41,Low Stock Required
FD,OUT010,577.7511,1415.23,504.43,1080.6,Low Stock Required
FD,OUT017,687.38446,1543.68,600.17,1285.68,Low Stock Required
NC,OUT035,4020.851,3733.49,3510.6,7520.41,High Stock Required
DR,OUT046,3076.6726,3265.85,2686.22,5754.46,High Stock Required
FD,OUT046,817.09436,1683.03,713.41,1528.28,Low Stock Required
FD,OUT045,2836.1868,3135.62,2476.28,5304.7,Medium Stock Required
FD,OUT045,3605.4553,3535.38,3147.91,6743.46,High Stock Required
FD,OUT017,1638.3053,2383.16,1430.4,3064.2,Medium Stock Required
NC,OUT013,2978.2732,3213.2,2600.3,5570.4,Medium Stock Required
FD,OUT045,1678.9507,2412.54,1465.89,3140.22,Medium Stock Required
FD,OUT018,1848.1575,2531.19,1613.62,3456.72,Medium Stock Required
NC,OUT046,2547.433,2971.72,2224.17,4764.61,Medium Stock Required
FD,OUT049,3609.9092,3537.56,3151.8,6751.83,High Stock Required
FD,OUT017,833.52106,1699.86,727.73,1558.98,Low Stock Required
FD,OUT017,1450.9675,2242.77,1266.82,2713.79,Low Stock Required
DR,OUT017,2524.0994,2958.08,2203.79,4720.99,Medium Stock Required
FD,OUT017,1638.3053,2383.16,1430.4,3064.2,Medium Stock Required
FD,OUT035,2909.7344,3176.02,2540.5,5442.28,Medium Stock Required
FD,OUT027,1637.3009,2382.43,1429.52,3062.34,Medium Stock Required
FD,OUT045,2669.4824,3042.07,2330.73,4992.9,Medium Stock Required
FD,OUT049,2076.3245,2682.9,1812.81,3883.48,Medium Stock Required
FD,OUT049,3761.037,3610.85,3283.76,7034.5,High Stock Required
FD,OUT018,2850.6448,3143.6,2488.9,5331.74,Medium Stock Required
FD,OUT010,481.04794,1291.37,420.0,899.71,Low Stock Required
FD,OUT010,248.69247,928.51,217.14,465.15,Low Stock Required
FD,OUT010,189.0328,809.51,165.06,353.57,Low Stock Required
FD,OUT010,263.3583,955.5,229.93,492.57,Low Stock Required
FD,OUT019,475.0604,1283.31,414.77,888.53,Low Stock Required
NC,OUT046,2076.3953,2682.94,1812.9,3883.64,Medium Stock Required
FD,OUT049,3084.1873,3269.84,2692.81,5768.54,High Stock Required
FD,OUT045,1258.0498,2088.36,1098.4,2353.01,Low Stock Required
DR,OUT046,885.8641,1752.43,773.43,1656.9,Low Stock Required
FD,OUT046,1647.2087,2389.63,1438.17,3080.86,Medium Stock Required
FD,OUT046,3076.6726,3265.85,2686.22,5754.46,High Stock Required
FD,OUT027,2529.8132,2961.42,2208.76,4731.63,Medium Stock Required
FD,OUT013,2830.2559,3132.34,2471.09,5293.56,Medium Stock Required
FD,OUT013,1622.1155,2371.36,1416.25,3033.95,Medium Stock Required
FD,OUT027,3169.7886,3314.91,2767.55,5928.68,High Stock Required
FD,OUT017,1628.649,2376.13,1421.97,3046.18,Medium Stock Required
NC,OUT045,687.1765,1543.44,599.99,1285.29,Low Stock Required
FD,OUT010,652.8137,1504.36,569.96,1220.96,Low Stock Required
DR,OUT017,657.2724,1509.48,573.84,1229.32,Low Stock Required
FD,OUT049,4062.0786,3752.58,3546.61,7597.58,High Stock Required
FD,OUT049,1395.8186,2199.74,1218.67,2610.69,Low Stock Required
FD,OUT049,1451.857,2243.46,1267.61,2715.49,Low Stock Required
FD,OUT027,2184.9722,2752.19,1907.68,4086.64,Medium Stock Required
FD,OUT017,2061.4421,2673.26,1799.85,3855.61,Medium Stock Required
NC,OUT017,2061.4421,2673.26,1799.85,3855.61,Medium Stock Required
FD,OUT018,1186.491,2028.09,1035.93,2219.14,Low Stock Required
FD,OUT019,67.94086,485.31,59.33,127.09,Low Stock Required
FD,OUT018,2850.8027,3143.69,2489.03,5332.01,Medium Stock Required
FD,OUT035,3763.675,3612.12,3286.08,7039.41,High Stock Required
FD,OUT046,2901.5588,3171.55,2533.34,5426.93,Medium Stock Required
FD,OUT027,5899.04,4522.17,5150.45,11033.32,High Stock Required
FD,OUT045,695.1787,1552.4,606.98,1300.26,Low Stock Required
FD,OUT013,2531.9583,2962.68,2210.64,4735.68,Medium Stock Required
FD,OUT027,2529.8132,2961.42,2208.76,4731.63,Medium Stock Required
NC,OUT019,378.1831,1145.0,330.21,707.37,Low Stock Required
FD,OUT035,2067.42,2677.14,1805.04,3866.82,Medium Stock Required
FD,OUT010,384.16595,1154.03,335.4,718.51,Low Stock Required
DR,OUT018,1423.315,2221.3,1242.68,2662.07,Low Stock Required
FD,OUT035,4039.128,3741.97,3526.57,7554.65,High Stock Required
DR,OUT027,2551.003,2973.8,2227.27,4771.28,Medium Stock Required
FD,OUT010,592.32556,1432.97,517.18,1107.91,Low Stock Required
DR,OUT045,2836.1868,3135.62,2476.28,5304.7,Medium Stock Required
FD,OUT027,3758.223,3609.5,3281.28,7029.22,High Stock Required
NC,OUT045,1640.4976,2384.76,1432.32,3068.29,Medium Stock Required
NC,OUT013,2088.085,2690.48,1823.12,3905.48,Medium Stock Required
FD,OUT018,2750.166,3087.7,2401.15,5143.75,Medium Stock Required
FD,OUT049,2076.3245,2682.9,1812.81,3883.48,Medium Stock Required
FD,OUT046,2916.3354,3179.62,2546.26,5454.62,Medium Stock Required
NC,OUT045,732.6795,1593.72,639.72,1370.38,Low Stock Required
DR,OUT045,2542.382,2968.77,2219.76,4755.16,Medium Stock Required
FD,OUT018,1840.7114,2526.09,1607.11,3442.79,Medium Stock Required
FD,OUT013,2010.7026,2640.16,1755.54,3760.76,Medium Stock Required
FD,OUT019,178.90527,787.53,156.2,334.63,Low Stock Required
NC,OUT045,3086.644,3271.14,2694.95,5773.13,High Stock Required
FD,OUT013,3621.1267,3543.06,3161.62,6772.85,High Stock Required
FD,OUT045,2000.9031,2633.72,1746.98,3742.4,Medium Stock Required
FD,OUT013,2547.4456,2971.72,2224.17,4764.61,Medium Stock Required
DR,OUT045,1053.8763,1911.4,920.16,1971.14,Low Stock Required
FD,OUT045,972.4473,1836.07,849.04,1818.82,Low Stock Required
